"datetime","imputatie_methode","schatting_ondergrens","schatting_bovengrens","NN_divergeert","debiet","gat_nr","train_fw_ind","train_bw_ind","IB_comb","IB_schatting","debiet_x_IB"
2014-05-31 19:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-05-31 20:00:00,0,NA,NA,NA,0.1913,0,0,0,1,0,0.1913
2014-05-31 21:00:00,0,NA,NA,NA,1.2386,0,0,0,0.25,0,1.2386
2014-05-31 22:00:00,0,NA,NA,NA,0.2447,0,0,0,0,0,0.2447
2014-05-31 23:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 00:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 01:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 02:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 03:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 04:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 05:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 06:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 07:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 08:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 09:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 10:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 11:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 12:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 13:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 14:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 15:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 16:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 17:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 18:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 19:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 20:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 21:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 22:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-01 23:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
2014-06-02 00:00:00,0,NA,NA,NA,0,0,0,0,0,0,0
