"datetime","imputatie_methode","schatting_ondergrens","schatting_bovengrens","NN_divergeert","debiet","gat_nr","train_fw_ind","train_bw_ind"
2015-05-12 10:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 11:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 12:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 13:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 14:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 15:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 16:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 17:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 18:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 19:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 20:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 21:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 22:00:00,0,NA,NA,NA,0,0,0,0
2015-05-12 23:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 00:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 01:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 02:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 03:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 04:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 05:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 06:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 07:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 08:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 09:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 10:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 11:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 12:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 13:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 14:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 15:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 16:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 17:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 18:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 19:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 20:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 21:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 22:00:00,0,NA,NA,NA,0,0,0,0
2015-05-13 23:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 00:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 01:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 02:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 03:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 04:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 05:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 06:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 07:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 08:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 09:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 10:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 11:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 12:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 13:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 14:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 15:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 16:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 17:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 18:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 19:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 20:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 21:00:00,0,NA,NA,NA,0,0,0,0
2015-05-14 22:00:00,0,NA,NA,NA,0,0,0,0
